date,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,ssp_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_win_probability
2024-05-04,0.3073669570890986,0.2991646926228297,0.3306105848466386,0.0628577654414329,0.321,0.293,0.386,0.0
2024-05-05,0.3077252656234324,0.2997305492553949,0.3297583074493898,0.0627858776717826,0.324,0.265,0.411,0.0
2024-05-06,0.3058667667521379,0.3002597918108178,0.3311249274300902,0.0627485140069539,0.326,0.29,0.384,0.0
2024-05-07,0.3058667667521379,0.3002597918108178,0.3311249274300902,0.0627485140069539,0.302,0.318,0.38,0.0
2024-05-08,0.3063429336158595,0.2992330921515284,0.3316898415335923,0.0627341326990195,0.3,0.309,0.391,0.0
2024-05-09,0.3066924751908676,0.2988381013005253,0.33145100283468,0.0630184206739267,0.312,0.288,0.4,0.0
2024-05-10,0.3066009734869112,0.2992286815953696,0.3309838166919321,0.0631865282257867,0.307,0.315,0.378,0.0
2024-05-11,0.3068059487845739,0.2994132215044067,0.3305943014852324,0.0631865282257867,0.319,0.29,0.391,0.0
2024-05-12,0.3063564476888115,0.2998003466924346,0.3306566773929669,0.0631865282257867,0.307,0.292,0.401,0.0
2024-05-13,0.304999242200037,0.3001099589201703,0.332282789573939,0.0626080093058536,0.292,0.298,0.41,0.0
2024-05-14,0.3055994899706688,0.2993118830375854,0.3323350693764722,0.0627535576152736,0.274,0.334,0.392,0.0
2024-05-15,0.3053282330267681,0.2997033256217924,0.3320454803196551,0.0629229610317844,0.31,0.308,0.382,0.0
2024-05-16,0.3040138089568417,0.3008437748428527,0.3322194551685208,0.0629229610317844,0.322,0.305,0.373,0.0
2024-05-17,0.3040138089568417,0.3008437748428527,0.3322194551685208,0.0629229610317844,0.322,0.305,0.373,0.0
2024-05-18,0.3041810219038963,0.3006737129821823,0.3322719562405256,0.0628733088733955,0.286,0.301,0.413,0.0
2024-05-19,0.3042539556406133,0.300388742367751,0.3324014539367312,0.0629558480549043,0.297,0.293,0.41,0.0
2024-05-20,0.3043212260889048,0.3007544043803723,0.3323037035118549,0.0626206660188679,0.349,0.291,0.36,0.0
2024-05-21,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-22,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-23,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-24,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-25,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-26,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-27,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-28,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-29,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-30,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-05-31,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-01,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-02,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-03,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-04,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-05,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-06,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-07,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-08,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-09,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-10,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-11,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-12,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-13,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-14,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-15,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
2024-06-16,0.3040743341457187,0.3009565938828042,0.3323484059526091,0.0626206660188679,0.309,0.311,0.38,0.0
