date,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,ssp_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_win_probability
2024-05-06,0.3058940474365617,0.2996208386288439,0.3315890614522524,0.0628960524823419,0.309,0.323,0.368,0.0
2024-05-07,0.3059328540859378,0.2995321009436278,0.3316389924880923,0.0628960524823419,0.31,0.294,0.396,0.0
2024-05-08,0.306412310052569,0.2996564383466594,0.3310000242812431,0.0629312273195284,0.315,0.312,0.373,0.0
2024-05-09,0.3065043137274549,0.2987224644169037,0.3318356018972645,0.0629376199583768,0.279,0.332,0.389,0.0
2024-05-10,0.306478020528349,0.2987854417487914,0.3317989177644827,0.0629376199583768,0.314,0.299,0.387,0.0
2024-05-11,0.3062481140193022,0.2987761289031281,0.3318270092446104,0.0631487478329591,0.321,0.31,0.369,0.0
2024-05-12,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-13,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-14,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-15,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-16,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-17,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-18,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-19,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-20,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-21,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-22,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-23,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-24,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-25,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-26,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-27,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-28,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-29,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-30,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-05-31,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-01,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-02,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-03,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-04,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-05,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-06,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-07,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-08,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-09,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-10,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-11,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-12,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-13,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-14,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-15,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
2024-06-16,0.3066360666277911,0.2988141626463061,0.3314010228929434,0.0631487478329591,0.315,0.304,0.381,0.0
