date,cc_mean_vote_share,dgm_mean_vote_share,pdal_mean_vote_share,ssp_mean_vote_share,cc_win_probability,dgm_win_probability,pdal_win_probability,ssp_win_probability
2024-05-02,0.30836844774273825,0.2979126664490652,0.3301280183284124,0.06359086747978414,0.321,0.294,0.385,0.0
2024-05-03,0.3082520399836253,0.29830099588282116,0.3298560966537693,0.06359086747978414,0.327,0.306,0.367,0.0
2024-05-04,0.3086984023206072,0.2978529790324616,0.32985775116714694,0.06359086747978414,0.351,0.259,0.39,0.0
2024-05-05,0.30831938619363486,0.29793512589912907,0.33015462042745186,0.06359086747978414,0.326,0.286,0.388,0.0
2024-05-06,0.30733099272097525,0.2978941484344945,0.33161058409326655,0.06316427475126363,0.309,0.307,0.384,0.0
2024-05-07,0.30759744761470437,0.2976638438056988,0.33185068403525964,0.06288802454433708,0.317,0.301,0.382,0.0
2024-05-08,0.30697909973278775,0.2980909027209221,0.33184545585941644,0.06308454168687375,0.322,0.292,0.386,0.0
2024-05-09,0.30710556233218234,0.2981394630733499,0.33157218024487384,0.06318279434959385,0.299,0.306,0.395,0.0
2024-05-10,0.30718187566455063,0.2983918058678714,0.3312705182053089,0.06315580026226901,0.344,0.289,0.367,0.0
2024-05-11,0.30727238006423674,0.2982701798565062,0.3313016398169879,0.06315580026226901,0.317,0.3,0.383,0.0
2024-05-12,0.3072420819472117,0.298229347809497,0.33167755724861975,0.0628510129946716,0.3,0.314,0.386,0.0
2024-05-13,0.30551180916310383,0.2994343229379414,0.3319700174120609,0.0630838504868939,0.311,0.326,0.363,0.0
2024-05-14,0.30539034638745205,0.29943362959983527,0.3320921735258188,0.0630838504868939,0.298,0.318,0.384,0.0
2024-05-15,0.30577060829913144,0.2989928602114288,0.3322673503847891,0.06296918110465043,0.331,0.292,0.377,0.0
2024-05-16,0.30590263813758184,0.2991488025097201,0.3321207780550481,0.06282778129764968,0.289,0.308,0.403,0.0
2024-05-17,0.30598855763517946,0.2990473141872163,0.3321363468799543,0.06282778129764968,0.273,0.319,0.408,0.0
2024-05-18,0.3060162259983767,0.29939745298026377,0.3318061344445755,0.06278018657678382,0.312,0.307,0.381,0.0
2024-05-19,0.3060301739619376,0.29846263592723576,0.3326308686853164,0.06287632142550993,0.312,0.302,0.386,0.0
2024-05-20,0.30606615546027466,0.29911692839475995,0.3319567957924611,0.06286012035250416,0.31,0.299,0.391,0.0
2024-05-21,0.3064900843813313,0.2985420125065354,0.3321276648073131,0.06284023830481995,0.296,0.295,0.409,0.0
2024-05-22,0.30630597067109316,0.2989031714277016,0.3321002326944635,0.06269062520674157,0.296,0.294,0.41,0.0
2024-05-24,0.30559180313346496,0.29976840364430596,0.3320963454960479,0.06254344772618102,0.294,0.296,0.41,0.0
2024-05-25,0.30591683006768133,0.2996539072367779,0.33188581496935937,0.06254344772618102,0.318,0.31,0.372,0.0
2024-05-26,0.30567716026872443,0.30007033147754675,0.33170906052754756,0.06254344772618102,0.323,0.274,0.403,0.0
2024-05-27,0.3058070130902757,0.2996509607936387,0.33173584864645905,0.0628061774696262,0.281,0.316,0.403,0.0
2024-05-28,0.30588636170684713,0.29931122100613394,0.33217911210445417,0.06262330518256444,0.304,0.308,0.388,0.0
2024-05-29,0.3059171300580233,0.2993629749120837,0.33211631990423557,0.06260357512565722,0.315,0.305,0.38,0.0
2024-05-30,0.3055826243685604,0.29976150668067025,0.33205229382511203,0.06260357512565722,0.321,0.287,0.392,0.0
2024-05-31,0.30550855610461286,0.3001118526804525,0.33177124971219,0.06260834150274451,0.317,0.307,0.376,0.0
2024-06-01,0.30500210502113306,0.30024619392620333,0.33214335954991914,0.06260834150274451,0.313,0.304,0.383,0.0
2024-06-03,0.30446928551866176,0.30081743228650387,0.33191690891881415,0.0627963732760201,0.276,0.329,0.395,0.0
2024-06-04,0.30432213469809993,0.30084545660018186,0.332036035425698,0.0627963732760201,0.307,0.311,0.382,0.0
2024-06-05,0.3043823730843768,0.3006627846042067,0.3321584690353962,0.0627963732760201,0.269,0.335,0.396,0.0
2024-06-06,0.3046518062629719,0.3004186875378601,0.3321251281265109,0.06280437807265687,0.325,0.275,0.4,0.0
2024-06-07,0.304575487641195,0.3006369465361002,0.33189044540340024,0.0628971204193045,0.335,0.301,0.364,0.0
2024-06-08,0.30463925594210167,0.3006045018103431,0.33187331821483285,0.06288292403272243,0.277,0.33,0.393,0.0
2024-06-09,0.3047565075108067,0.30016415901573307,0.3321964094407378,0.06288292403272243,0.308,0.313,0.379,0.0
2024-06-10,0.3043333193611604,0.3002635551780343,0.33232965658523855,0.06307346887556659,0.308,0.309,0.383,0.0
2024-06-11,0.30425639562138135,0.3003231945853789,0.3323469409176731,0.06307346887556659,0.323,0.3,0.377,0.0
2024-06-12,0.30419112050173713,0.3003611741003322,0.33226124748407687,0.06318645791385362,0.312,0.294,0.394,0.0
2024-06-13,0.30412755751814263,0.3005221871141838,0.3321637974538197,0.06318645791385362,0.303,0.323,0.374,0.0
2024-06-14,0.30426813382847545,0.3004834140379069,0.3321449230985507,0.06310352903506679,0.301,0.329,0.37,0.0
2024-06-15,0.30397846769394227,0.300758754600617,0.3321592486703738,0.06310352903506679,0.304,0.296,0.4,0.0
2024-06-16,0.3039460029599173,0.30085086014615986,0.33205781002237306,0.0631453268715498,0.3,0.293,0.407,0.0
