year,province,date_published,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share
1994,Amperville,1994-06-01 00:00:00,0.15331743914666668,0.27463411882666666,0.5720284535466666,
1994,Amperville,1994-06-02 00:00:00,0.15652061798400002,0.280173961728,0.5632894295040001,
1994,Amperville,1994-06-04 00:00:00,0.14734982772053334,0.31347250271573335,0.5391648769365334,
1994,Amperville,1994-06-06 00:00:00,0.15854652884309337,0.29364466883925333,0.5477985682158935,
1994,Amperville,1994-06-11 00:00:00,0.1725038897411414,0.30958240173806933,0.5179055212393814,
1994,Amperville,1994-06-13 00:00:00,0.17966977845957977,0.32453258805712215,0.4957910836581718,
1994,Amperville,1994-06-17 00:00:00,0.15813582276766383,0.3136260704456977,0.5282328669265375,
1995,Amperville,1995-04-10 00:00:00,0.129,0.163,0.7070000000000001,
1995,Amperville,1995-04-25 00:00:00,0.22666666666666666,0.3056666666666667,0.4676666666666667,
1995,Amperville,1995-04-30 00:00:00,0.21926666666666667,0.30246666666666666,0.47826666666666673,
1995,Amperville,1995-05-03 00:00:00,0.21088,0.31804,0.47108000000000005,
1995,Amperville,1995-05-04 00:00:00,0.232404,0.27713200000000004,0.4907640000000001,
1995,Amperville,1995-05-06 00:00:00,0.2079898666666667,0.3019722666666667,0.49007786666666675,
1995,Amperville,1995-05-07 00:00:00,0.0994,0.13280000000000003,0.7674000000000001,
1995,Amperville,1995-05-10 00:00:00,0.21345856000000002,0.25844448000000003,0.5281289600000001,
1995,Amperville,1995-05-17 00:00:00,0.207766848,0.28755558400000003,0.504703168,
1995,Amperville,1995-05-19 00:00:00,0.22634681173333335,0.2703778005333334,0.5032958677333333,
1995,Amperville,1995-05-26 00:00:00,0.08745333333333333,0.19877333333333336,0.7134533333333334,
1995,Amperville,1995-05-27 00:00:00,0.08502933333333335,0.17428533333333335,0.7404293333333334,
1995,Amperville,1995-05-31 00:00:00,0.09829013333333333,0.1824949333333334,0.7196101333333333,
1995,Amperville,1995-06-04 00:00:00,0.07476544000000002,0.18192928000000003,0.7432214400000001,
1995,Amperville,1995-06-13 00:00:00,0.076012352,0.185143424,0.7387771520000002,
1995,Amperville,1995-06-17 00:00:00,0.22061078272,0.28543557376000006,0.4939700275200001,
1996,Amperville,1996-04-07 00:00:00,0.09666666666666668,0.25866666666666666,0.6446666666666666,
1996,Amperville,1996-04-17 00:00:00,0.21433333333333332,0.3423333333333333,0.44333333333333336,
1996,Amperville,1996-04-30 00:00:00,0.08526666666666667,0.20946666666666666,0.7052666666666666,
1996,Amperville,1996-05-02 00:00:00,0.2129333333333333,0.3307333333333333,0.4563333333333333,
1996,Amperville,1996-05-08 00:00:00,0.19514666666666663,0.3145866666666667,0.49026666666666663,
1996,Amperville,1996-05-13 00:00:00,0.11334666666666668,0.25920666666666664,0.6274466666666667,
1996,Amperville,1996-05-15 00:00:00,0.19065066666666666,0.3370026666666667,0.47294666666666674,
1996,Amperville,1996-05-29 00:00:00,0.1873872,0.3254688,0.48662400000000006,
1996,Amperville,1996-05-30 00:00:00,0.19984309333333333,0.36470837333333334,0.4354325333333334,
1996,Amperville,1996-06-03 00:00:00,0.06827733333333334,0.22476533333333332,0.7069573333333334,
1996,Amperville,1996-06-04 00:00:00,0.18360780799999998,0.35300003199999996,0.4633793600000001,
1996,Amperville,1996-06-05 00:00:00,0.1820862464,0.3408000256,0.47770348800000006,
1996,Amperville,1996-06-07 00:00:00,0.16320233045333335,0.3209733538133333,0.5158961237333335,
1996,Amperville,1996-06-13 00:00:00,0.06708853333333334,0.22347893333333335,0.7094325333333333,
1996,Amperville,1996-06-14 00:00:00,0.06873749333333334,0.22944981333333336,0.7018126933333334,
1997,Amperville,1997-04-04 00:00:00,0.17833333333333334,0.4673333333333333,0.35533333333333333,
1997,Amperville,1997-04-20 00:00:00,0.24173333333333333,0.42033333333333334,0.3389333333333333,
1997,Amperville,1997-04-28 00:00:00,0.1,0.344,0.556,
1997,Amperville,1997-05-01 00:00:00,0.19138666666666668,0.44226666666666664,0.36674666666666667,
1997,Amperville,1997-05-02 00:00:00,0.17510933333333337,0.45881333333333335,0.36639733333333335,
1997,Amperville,1997-05-06 00:00:00,0.18522080000000002,0.44498400000000005,0.3694512,
1997,Amperville,1997-05-07 00:00:00,0.17864330666666667,0.4410538666666667,0.38042762666666663,
1997,Amperville,1997-05-08 00:00:00,0.17378131200000002,0.48430976000000003,0.342008768,
1997,Amperville,1997-05-10 00:00:00,0.081,0.307,0.6120000000000001,
1997,Amperville,1997-05-13 00:00:00,0.1816917162666667,0.43631447466666673,0.3820736810666667,
1997,Amperville,1997-05-15 00:00:00,0.16215337301333335,0.4724515797333334,0.3654589448533334,
1997,Amperville,1997-05-19 00:00:00,0.07166666666666667,0.2874666666666667,0.6408666666666667,
1997,Amperville,1997-06-02 00:00:00,0.15088936507733336,0.4881279304533334,0.36103382254933336,
1997,Amperville,1997-06-04 00:00:00,0.16257815872853337,0.4601690110293334,0.37729372470613337,
1997,Amperville,1997-06-08 00:00:00,0.14259586031616,0.5344685421568001,0.32296831309824003,
1998,Amperville,1998-04-04 00:00:00,0.24933333333333332,0.21033333333333332,0.5403333333333333,
1998,Amperville,1998-04-14 00:00:00,0.15133333333333332,0.14033333333333334,0.7073333333333334,
1998,Amperville,1998-04-18 00:00:00,0.2677333333333334,0.21973333333333334,0.5125333333333333,
1998,Amperville,1998-04-20 00:00:00,0.18663333333333332,0.16603333333333337,0.6466333333333334,
1998,Amperville,1998-04-22 00:00:00,0.25678666666666666,0.24958666666666668,0.4936266666666667,
1998,Amperville,1998-04-29 00:00:00,0.19994,0.17206000000000002,0.62734,
1998,Amperville,1998-05-07 00:00:00,0.2649626666666667,0.21440266666666669,0.5200346666666666,
1998,Amperville,1998-05-10 00:00:00,0.24157013333333333,0.21772213333333335,0.5400277333333334,
1998,Amperville,1998-05-13 00:00:00,0.2506561066666667,0.2483777066666667,0.5008221866666668,
1998,Amperville,1998-05-16 00:00:00,0.14095200000000002,0.14604800000000004,0.7132720000000001,
1998,Amperville,1998-05-19 00:00:00,0.2545248853333334,0.24910216533333335,0.4956577493333334,
1998,Amperville,1998-05-21 00:00:00,0.2910199082666667,0.2536817322666667,0.45512619946666677,
1998,Amperville,1998-06-01 00:00:00,0.27128259328000004,0.26181205248000006,0.4667676262400001,
1998,Amperville,1998-06-06 00:00:00,0.25022607462400004,0.27024964198400003,0.4794141009920001,
1998,Amperville,1998-06-11 00:00:00,0.26171419303253335,0.2659330469205333,0.47286461412693337,
1998,Amperville,1998-06-12 00:00:00,0.26940468775936,0.24377977086976002,0.48652502463488,
1999,Amperville,1999-04-09 00:00:00,0.10266666666666667,0.20066666666666666,0.6966666666666667,
1999,Amperville,1999-04-27 00:00:00,0.22066666666666665,0.32066666666666666,0.45866666666666667,
1999,Amperville,1999-05-05 00:00:00,0.24706666666666666,0.27986666666666665,0.4730666666666667,
1999,Amperville,1999-05-08 00:00:00,0.23458666666666667,0.2962266666666667,0.4691866666666667,
1999,Amperville,1999-05-09 00:00:00,0.22086933333333336,0.2911813333333333,0.4885493333333334,
1999,Amperville,1999-05-10 00:00:00,0.2052954666666667,0.28314506666666667,0.5116394666666667,
1999,Amperville,1999-05-11 00:00:00,0.13596666666666668,0.19496666666666668,0.6693666666666667,
1999,Amperville,1999-05-12 00:00:00,0.22163637333333336,0.2755160533333334,0.5027115733333334,
1999,Amperville,1999-05-14 00:00:00,0.08990666666666666,0.17250666666666667,0.7376266666666667,
1999,Amperville,1999-05-19 00:00:00,0.20528687644444446,0.30172395377777783,0.49361370311111114,
1999,Amperville,1999-05-20 00:00:00,0.26622950115555555,0.26097916302222224,0.4728909624888889,
1999,Amperville,1999-06-06 00:00:00,0.20058360092444447,0.32058333041777776,0.4789127699911111,
1999,Amperville,1999-06-09 00:00:00,0.19733354740622225,0.2853333310008889,0.5173968826595556,
1999,Amperville,1999-06-14 00:00:00,0.09312533333333334,0.13760533333333336,0.7699013333333334,
1999,Amperville,1999-06-17 00:00:00,0.1872668379249778,0.31686666480071113,0.4962175061276445,
1999,Amperville,1999-06-18 00:00:00,0.19434680367331558,0.3404266651739022,0.4653073382354489,
1999,Amperville,1999-06-19 00:00:00,0.18834410960531917,0.3142079988057884,0.49751253725502587,
2000,Amperville,2000-04-07 00:00:00,0.22733333333333333,0.29633333333333334,0.47533333333333333,
2000,Amperville,2000-04-11 00:00:00,0.21033333333333332,0.28413333333333335,0.5063333333333333,
2000,Amperville,2000-04-27 00:00:00,0.19276666666666667,0.3035066666666667,0.5035666666666667,
2000,Amperville,2000-04-28 00:00:00,0.10933333333333334,0.21633333333333335,0.6743333333333333,
2000,Amperville,2000-04-30 00:00:00,0.19761333333333336,0.29600533333333334,0.5062533333333334,
2000,Amperville,2000-05-01 00:00:00,0.08173333333333334,0.19653333333333334,0.7217333333333333,
2000,Amperville,2000-05-02 00:00:00,0.10125333333333333,0.19729333333333338,0.7008533333333333,
2000,Amperville,2000-05-04 00:00:00,0.11700266666666667,0.22503466666666672,0.6578826666666667,
2000,Amperville,2000-05-09 00:00:00,0.08600213333333334,0.21662773333333338,0.6973061333333334,
2000,Amperville,2000-05-11 00:00:00,0.1910906666666667,0.2884042666666667,0.5204026666666667,
2000,Amperville,2000-05-14 00:00:00,0.1805392,0.28559008,0.5337888,
2000,Amperville,2000-05-18 00:00:00,0.1754980266666667,0.3117387306666667,0.5120977066666667,
2000,Amperville,2000-05-19 00:00:00,0.17833175466666668,0.34692431786666666,0.4746114986666667,
2000,Amperville,2000-05-25 00:00:00,0.18019873706666667,0.3272727876266667,0.49242253226666677,
2000,Amperville,2000-05-28 00:00:00,0.19475898965333335,0.34661823010133336,0.4579380258133334,
2000,Amperville,2000-06-02 00:00:00,0.22687385838933335,0.26096125074773335,0.5120170873173333,
2000,Amperville,2000-06-11 00:00:00,0.08053504000000002,0.22463552000000003,0.6941782400000001,
2000,Amperville,2000-06-14 00:00:00,0.17456575337813335,0.3162356672648533,0.5090803365205334,
2000,Amperville,2000-06-18 00:00:00,0.18871926936917333,0.2986552004785493,0.5125309358830934,
2001,Amperville,2001-04-14 00:00:00,0.14633333333333334,0.4083333333333333,0.44433333333333336,
2001,Amperville,2001-04-30 00:00:00,0.11833333333333335,0.46193333333333336,0.41933333333333334,
2001,Amperville,2001-05-03 00:00:00,0.1227,0.46338,0.4136,
2001,Amperville,2001-05-09 00:00:00,0.11849333333333334,0.45643733333333336,0.42541333333333337,
2001,Amperville,2001-05-12 00:00:00,0.08866666666666667,0.39466666666666667,0.5166666666666667,
2001,Amperville,2001-05-16 00:00:00,0.07606666666666667,0.4000666666666667,0.5241666666666667,
2001,Amperville,2001-05-22 00:00:00,0.06358666666666668,0.36418666666666666,0.5722666666666667,
2001,Amperville,2001-05-24 00:00:00,0.061402666666666675,0.3880826666666667,0.5505466666666667,
2001,Amperville,2001-05-31 00:00:00,0.06045546666666668,0.34279946666666666,0.5973706666666667,
2001,Amperville,2001-06-02 00:00:00,0.09626133333333334,0.48341653333333334,0.42019733333333337,
2001,Amperville,2001-06-03 00:00:00,0.09407573333333334,0.5097998933333333,0.3960245333333333,
2001,Amperville,2001-06-04 00:00:00,0.04769770666666668,0.3731729066666667,0.5792298666666666,
2001,Amperville,2001-06-05 00:00:00,0.04335816533333334,0.38613832533333337,0.5705838933333334,
2001,Amperville,2001-06-06 00:00:00,0.09239392,0.507373248,0.40075296000000005,
2001,Amperville,2001-06-17 00:00:00,0.05395319893333334,0.38057732693333335,0.5655337813333334,
